OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
c13135d8f6e3e5497e58a85c71796697,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,,,
22b3c70cdfb1714224e1bf8a6314bee9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXI,D_5__Finegoldia,D_6__unculturedbacterium
14334e351f624ba3814d93e714997223,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Opitutaceae,D_5__uncultured,D_6__unculturedbacterium
0364d891ef47ec2c5a95ccc6a99b2f56,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__uncultured,D_6__unculturedbacterium
e03c1a5442ce70c896e8df2816c97e0c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Chlorellasp.CC-Bw-9,D_5__Chlorellasp.CC-Bw-9,D_6__Chlorellasp.CC-Bw-9
aadcfb573bc99f29dcce3a95462fe3fe,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,
8f931f47a968cff92d86129dc35f7b90,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micropepsales,D_4__Micropepsaceae,D_5__uncultured,D_6__bacteriumenrichmentculturecloneauto2_4W
bc3abb1312d8b481ec8be4bbd756d12b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Sporobacter,D_6__unculturedbacterium
8e26c464be5f4a95cd92a92cd6e3da23,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales,D_4__Erysipelotrichaceae,D_5__Holdemanella,D_6__unculturedbacterium
45ba2ea7c0a80b2785054816dccd8bf8,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,,,
a0dcccd8db2b7aec9d84b741aa7f07dd,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusFalkowbacteria,,,
119178cfc9682fea569b280eddd5a145,D_0__Bacteria,,,,,,
92a0403c4e94ae49c92ba31fc2589a6a,D_0__Bacteria,,,,,,
62a2085cac4a4cb2a56bb3ca2e658757,D_0__Bacteria,D_1__FCPU426,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
6291122675e49549c81befdb6ed9da79,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,,,
c6d22b552e21aa6679a33dee4e995d72,D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__Parachlamydiaceae,D_5__Neochlamydia,D_6__metagenome
85f2ff6f78ca98f5ac84f6440b7235e9,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,,,
d537e498a0a83148b296680fbddfddce,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__DEV007,,
325d91b4ddb68a229b8a5ebc2d1bb16e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,,
192603d18a834820e52fe2b86023b904,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales(SR1),D_4__unculturedcandidatedivisionSR1bacterium,D_5__unculturedcandidatedivisionSR1bacterium,D_6__unculturedcandidatedivisionSR1bacterium
baf36b13415956cdea8541cb32085d29,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup2,,,
d2afb5c7ae21e00e7af0878556b673ce,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__unculturedChlorobibacterium,D_5__unculturedChlorobibacterium,D_6__unculturedChlorobibacterium
a4dc5d30a637e015c7959986252b1913,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
32e216543d6de0a60accfd6af155de55,D_0__Bacteria,D_1__Omnitrophicaeota,D_2__Omnitrophia,D_3__Omnitrophales,D_4__Omnitrophaceae,D_5__CandidatusOmnitrophus,D_6__unculturedprokaryote
e454ff94a91ca1e2fe26c15cad43a657,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324clade(MarinegroupB),D_4__metagenome,D_5__metagenome,D_6__metagenome
bdd4dabdfa7dc8b55e70eb79c4757a1c,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324clade(MarinegroupB),D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
347ea14382276be9213c32c261ac18de,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__Lentimicrobiaceae,,
e3db915a1c8ea07a0b5efbcc5449c62d,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__CandidatusAnammoximicrobium,D_6__unculturedsoilbacterium
60dd7b5ec625223a20d4de20f75aa96e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__FamilyXII,D_5__Fusibacter,D_6__unculturedbacterium
8d75379d0b2d63a005b7d5c0e7efd077,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusMagasanikbacteria,,,
ee4faffb89c7e7d31e0f6a86544cec5f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__unculturedbacterium
e7efc815f758f8de7c4dd1c9d76d49bd,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusMagasanikbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
728b7e18719b5d402252b26f8ac11b7b,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__Silvanigrella,
d5d51e91ee0c8355e2f5ec30a96370e4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
e44c1666f494490da75de2e60f8884b6,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__KD3-10,D_5__metagenome,D_6__metagenome
e707cf234d27d7236d39e196b0ca4680,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,,,,
03f0112c2299cb5b16ff91ba008e31b1,D_0__Bacteria,,,,,,
d81bd4c104480bd0f01af07d439bc20a,D_0__Bacteria,,,,,,
ba63aafd96c954a15fdd5c918182af35,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__PB19,D_4__unculturedDesulfuromonadalesbacterium,D_5__unculturedDesulfuromonadalesbacterium,D_6__unculturedDesulfuromonadalesbacterium
1e4465ae42d295544fa3c5bd32fe1dd4,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusYanofskybacteria,D_4__metagenome,D_5__metagenome,D_6__metagenome
e779938d32ab45b641788de389e83033,D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__CandidatusMagasanikbacteria,D_4__CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28,D_5__CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28,D_6__CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28
265c1332be8a15810237cd7d1c5aea3b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,D_6__unculturedbacterium
64e9c8a6b9c0d778c7ca551af400c8e0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,
d90dd231fb113fd25eebc9072882c3d7,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales,D_4__Fimbriimonadaceae,D_5__unculturedArmatimonadetesbacterium,D_6__unculturedArmatimonadetesbacterium
7c6510dd1a1f28dc7b09caa391a033c4,D_0__Bacteria,D_1__Patescibacteria,D_2__WWE3,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
4f1f17a91f6cb362008b74e06f44ed83,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusNomurabacteria,D_4__CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28,D_5__CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28,D_6__CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28
14e54f25af5ce5df6c75a85ea66c1feb,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Phormidiaceae,D_5__KamptonemaPCC-6407,
d6e40078fd0d359f7bfe0bb24c7fc859,D_0__Bacteria,D_1__Latescibacteria,D_2__Latescibacteria,D_3__Latescibacterales,D_4__Latescibacteraceae,D_5__CandidatusLatescibacter,
1cd5c17cb3f0301c3d4f836fa926a802,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__S-70,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ae03ed70bba05a7c2b45f38b3d933660,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,,,
d44576b44b0089237bc1fd4b45f1022b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__unculturedbacterium
02c55603098f2beb60aa5e19f33d61c4,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,,
6fedf1ec02df99aca17d5c4fd475930c,D_0__Bacteria,,,,,,
cf106d3a3706b4126d18e9f8d6b8e01b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__SM2D12,D_5__unculturedbacterium,D_6__unculturedbacterium
e60c98d2ac678088898ae38289c16aae,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales,D_4__Spirochaetaceae,D_5__uncultured,D_6__unculturedbacterium
8fd4e113ce0b73cd1b6b4633d3987378,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup22,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
948a7cee197e796177c1ae5bd851eac4,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_4__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_5__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,D_6__CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7
c488ad58428c91385db08c4345df1fcb,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__uncultured,D_6__unculturedbacterium
f222a11c4e4289e03fbb40b9f010cbf4,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__Bdellovibrio,D_6__Bdellovibriosp.oralcloneCA006
c93d7df4030dffc183933c4accaecbc5,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Sandaracinaceae,D_5__uncultured,D_6__unculturedbacterium
7651ae221387983395d092dba8ddba2d,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__uncultured,
85cb776e091c2b0715a7f016f9570dc2,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusZambryskibacteria,D_4__ParcubacteriagroupbacteriumGW2011_GWA2_40_14,D_5__ParcubacteriagroupbacteriumGW2011_GWA2_40_14,D_6__ParcubacteriagroupbacteriumGW2011_GWA2_40_14
7d539158d3515b97ad2b6f89908f07f3,D_0__Bacteria,,,,,,
49154ba1ac2c2286257b17c88f38a0bd,D_0__Bacteria,,,,,,
5e798baa2252e0dcac6a3e5710ccf4a6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,,
020717dabdf669b976f51c932adef56a,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,,,
5dd962c890822246800c88bb2e2275f6,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,D_6__unculturedChloroflexibacterium
f23d1b5bad097d1c7d5418684fe9d2c2,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,D_6__unculturedbacterium
8656b93e52ab5eabdae01d9235cc039a,D_0__Bacteria,D_1__Lentisphaerae,D_2__Lentisphaeria,D_3__Victivallales,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
25d7d5e13297aafe695bdae633aa1970,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Dongiales,D_4__Dongiaceae,D_5__Dongia,D_6__metagenome
1f0e2c2c3f3ac815e7976b8bb63e2a2b,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__CandidatusChlorothrix,
567bacaaae632740b81e94da1bac9497,D_0__Bacteria,D_1__Cloacimonetes,D_2__Cloacimonadia,D_3__Cloacimonadales,D_4__MSBL8,D_5__unculturedbacterium,D_6__unculturedbacterium
cd7f237589d337be2e427daf5c53e3f2,D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,D_4__Vermiphilaceae,D_5__unculturedbacteriumC1-3,D_6__unculturedbacteriumC1-3
a7dd75b9535f5df7904d827c4de0b749,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Auxenochlorellapyrenoidosa,D_6__Auxenochlorellapyrenoidosa
ae8f0fae60e4cddfdeb4995581727084,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Nitrosomonadaceae,D_5__Ellin6067,
30338eb02dd78eabb4a4726b4c4cb4b6,D_0__Bacteria,D_1__Spirochaetes,D_2__MVP-15,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
5e5fb0e0f58f992c4d51daec6f7f2224,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Rikenellaceae,D_5__Anaerocella,D_6__unculturedbacterium
61ddb6acfee2d110bf9b35dd33a907ff,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfovibrionales,D_4__Desulfovibrionaceae,D_5__Desulfovibrio,D_6__unculturedbacterium
50f28529751a65dedb9c8588f0394bd7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,,
7880c1eb37a37f5764482fa80bc50720,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,,,
6be15985cba72cadf524535226b105d1,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Methylacidiphilales,D_4__Methylacidiphilaceae,D_5__uncultured,D_6__unculturedbacterium
ec318703f0b50091e18bbba2b48faa66,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,,
7bab01afdfb27714f2bd0362289da42d,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusZambryskibacteria,,,
7f40168ef312ae45bf2a2d8a310088b7,D_0__Bacteria,,,,,,
fe960e7fec4afbaaa5f84c0efb751ea0,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,,
ee19a614e26253f70ad8d1b403e1e250,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Cellulosilyticum,D_6__unculturedbacterium
47dc7546cb002417626147a0c85f029f,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
1e37c3bffbf90852806dc182b8a58207,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__unculturedplanctomycete
37fcf42c083fcd4669d1d933ee50c321,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__Tepidisphaeraceae,D_5__unculturedbacterium,D_6__unculturedbacterium
bd739d0af55149e06b741c07b01c4e50,D_0__Bacteria,D_1__Planctomycetes,D_2__vadinHA49,D_3__unculturedsoilbacterium,D_4__unculturedsoilbacterium,D_5__unculturedsoilbacterium,D_6__unculturedsoilbacterium
40b3425b3f7d4d40ac3dab496166633e,D_0__Bacteria,D_1__Chloroflexi,D_2__Dehalococcoidia,D_3__S085,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
957de92d4b49c49bbea831309739f699,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae(Subgroup3),D_5__Paludibaculum,
dcc9ef523075fd916a40ba8ce76ca83f,D_0__Bacteria,D_1__Chlamydiae,D_2__LD1-PA32,D_3__unculturedorganism,D_4__unculturedorganism,D_5__unculturedorganism,D_6__unculturedorganism
bbdcc2c3ef191014127c26cb45c7bb7c,D_0__Bacteria,,,,,,
c5aed984fa957234b0413c4a82710ed0,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Desulfurellia,D_3__Desulfurellales,D_4__Hippeaceae,D_5__Hippea,
86b5cf976b1cb57ec5fd9d973093e1ce,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__Anaerolinea,
f30df01eeb85d321570a948850270355,D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
be5ebb23bba7c3f32e53c8a0a779556d,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Syntrophomonadaceae,D_5__Syntrophomonas,D_6__SyntrophomonaszehnderiOL-4
8208840f84003680491f228f80b364b6,D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__MollicutesRF39,,,
6347835c21edfc2cd04efe097f8db9e0,D_0__Bacteria,D_1__WS1,,,,,
e8a8fa0a774da1dee8da7c22c292c2cc,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__DeltaproteobacteriaIncertaeSedis,D_4__UnknownFamily,D_5__Deferrisoma,D_6__uncultureddeltaproteobacterium
f1935edcb3c382e5695c9dae0717a96c,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__RBG-13-54-9,,,
8404ddd8e24f807d0c6f9ae9abdcf6ed,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__JGI0000069-P22,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
97cb2dc90024a28c3a4a097505ec116a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,,,,
571e30428d86e0582ad06d9e73bc7897,D_0__Bacteria,D_1__Latescibacteria,D_2__Latescibacteria,D_3__Latescibacterales,D_4__Latescibacteraceae,D_5__CandidatusLatescibacter,D_6__metagenome
a9cea48df8f8b22266e710fdc914dc86,D_0__Bacteria,D_1__Patescibacteria,D_2__Microgenomatia,D_3__CandidatusCollierbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b86e9c87b1277b76224396541b47d2f9,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324clade(MarinegroupB),D_4__metagenome,D_5__metagenome,D_6__metagenome
4af16ec89178837eead26cfadd49a7fe,D_0__Bacteria,D_1__Fibrobacteres,D_2__Chitinivibrionia,D_3__uncultured,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
b4660d19800a85396f342dd236b63c53,D_0__Bacteria,D_1__LCP-89,D_2__unculturedbacterium,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
f42a086f22f8b33cdbcbd348d4806cd1,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__CandidatusPeregrinibacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
0f9ef2967a74ceb2036c0d21378edcaf,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__S-BQ2-57soilgroup,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
043cf58e55492701d6ae6f3cd0e6a207,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,,,
f11a44db228a6c3cab9a008228e9483f,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Lactobacillusreuteri
b1be7b65e7f8b50fdb4ddd77e322fd34,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__SB-5,,
bd3ac5ba88ecfda158215f6c454e589e,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured,
57a0f5c02452536d691027dc51710feb,D_0__Bacteria,D_1__Proteobacteria,,,,,
4683d4e9feb8bc84d1cbb0e132994346,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfarculales,D_4__Desulfarculaceae,D_5__uncultured,D_6__unculturedDesulfuromonadalesbacterium
1c5284eaca71baaa1d050bc419b6958a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,
a748b3ce99b549b7b0ad0a646e64cf44,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,,,,
21b0ddda6edf955a508be3b23d974268,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
6522fbe2974c8bf23d646dd39f96ff82,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__RuminococcaceaeUCG-009,D_6__unculturedRuminococcaceaebacterium
1dd5694b5e09eaa13a0ae407bd931a52,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
1b9290cd00a6e0c8583431454ea9b0c6,D_0__Bacteria,D_1__Fibrobacteres,D_2__Fibrobacteria,D_3__Fibrobacterales,D_4__Fibrobacteraceae,D_5__uncultured,D_6__unculturedbacterium
d21c0be5621fdd94c7f39b0a56cba39c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,,,
06e8570605b6329434f0be5cd10a5c71,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales(SR1),D_4__unculturedcandidatedivisionSR1bacterium,D_5__unculturedcandidatedivisionSR1bacterium,D_6__unculturedcandidatedivisionSR1bacterium
86c92a6e355b8a656a911aba42298b44,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__unculturedbacterium,D_6__unculturedbacterium
f2202a06c8eafcdd8ab213d12b7f0d78,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__unculturedbacterium,D_6__unculturedbacterium
f62f1ed4702d78a1875ac04240418c8e,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__metagenome,D_5__metagenome,D_6__metagenome
ff048a74fd4811ee78bdf27b62cc6a2a,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__CandidatusMoranbacteria,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
eff8f8ec42b1f63195f25a72fc3cb0ff,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Puniceicoccaceae,D_5__Verruc-01,
57201af6942cf0a085c6b06d296c7b8c,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,,,,
3f045c0a205b4d68c3cd04234bc58f2f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__uncultured,D_5__metagenome,D_6__metagenome
7bf448e062cb78ead3e111c204c45307,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,D_5__uncultured,D_6__unculturedBacteroidetesbacterium
3910ead3bba66575ab4fa9a819122387,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Porticoccaceae,D_5__Porticoccus,D_6__metagenome
139b1a7e6cbdf4f0e8aa7bcb6e457a6b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Coxiellales,D_4__Coxiellaceae,D_5__Coxiella,
139da6cfd9491bb5b5dc14f870d3e4ed,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Ruminiclostridium,D_6__Clostridiummerdae
7fb93f6469f38c40c19cbf052a0fbc45,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophaceae,D_5__Syntrophus,
264e51bca919db5b3fe5cdb422aef8ef,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__metagenome
361d9cea5b1e5fb778c6b9168e95bde8,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__unculturedbacterium,D_4__unculturedbacterium,D_5__unculturedbacterium,D_6__unculturedbacterium
ccf2643f4467698d8e069fdb318c7f85,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales(SR1),,,
ed60c2689fe6de437911a346a1bf8828,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,
